ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
688041.SH,20240402,77.75,78.87,76.26,77.01,78.23,-1.2199999999999989,-1.56,127375.42,988344.512
688041.SH,20240401,78.14,79.57,77.35,78.23,77.01,1.2199999999999989,1.58,132288.36,1042146.631
688041.SH,20240329,76.15,77.32,75.14,77.01,76.55,0.46000000000000796,0.6,107268.67,817886.041
688041.SH,20240328,75.29,78.25,74.97,76.55,74.99,1.5600000000000023,2.08,180420.79,1389229.683
688041.SH,20240327,76.07,77.92,74.26,74.99,76.05,-1.0600000000000023,-1.39,167179.68,1275544.76
688041.SH,20240326,79.84,80.45,75.84,76.05,80.24,-4.189999999999998,-5.22,258506.36,2007755.103
688041.SH,20240325,79.84,82.83,79.2,80.24,79.86,0.37999999999999545,0.48,248612.92,2030109.301
688041.SH,20240322,78.65,81.14,78.65,79.86,78.97,0.8900000000000006,1.13,197840.91,1582876.561
688041.SH,20240321,80.04,81.24,78.63,78.97,79.93,-0.960000000000008,-1.2,166736.68,1334364.701
688041.SH,20240320,80.39,81.44,79.55,79.93,80.39,-0.45999999999999375,-0.57,154361.92,1244508.73
688041.SH,20240319,82.24,82.24,80.24,80.39,82.92,-2.530000000000001,-3.05,215841.27,1754165.141
688041.SH,20240318,80.42,84.02,80.11,82.92,80.44,2.480000000000004,3.08,326225.92,2700434.366
688041.SH,20240315,79.8,80.44,78.25,80.44,80.49,-0.04999999999999716,-0.06,217061.81,1729629.527
688041.SH,20240314,78.45,81.04,78.15,80.49,79.45,1.039999999999992,1.31,210811.83,1687129.197
688041.SH,20240313,81.12,82.29,79.41,79.45,79.74,-0.28999999999999204,-0.36,235027.09,1904133.809
688041.SH,20240312,82.74,83.23,79.32,79.74,83.54,-3.8000000000000114,-4.55,296023.49,2398647.731
688041.SH,20240311,81.94,84.53,80.85,83.54,82.04,1.5,1.83,274533.12,2284218.069
688041.SH,20240308,81.15,82.33,79.52,82.04,80.64,1.4000000000000057,1.74,280097.51,2278499.266
688041.SH,20240307,84.33,85.0,80.49,80.64,84.15,-3.510000000000005,-4.17,297081.96,2445734.165
688041.SH,20240306,84.73,85.54,82.72,84.15,86.02,-1.8699999999999903,-2.17,271997.88,2293979.459
688041.SH,20240305,84.55,89.97,83.86,86.02,86.0,0.01999999999999602,0.02,396057.83,3460218.8
688041.SH,20240304,88.82,89.47,83.58,86.0,87.21,-1.2099999999999937,-1.39,330294.82,2845580.074
688041.SH,20240301,86.05,88.05,84.81,87.21,84.85,2.3599999999999994,2.78,317467.87,2754471.321
688041.SH,20240229,82.24,86.7,82.24,84.85,83.01,1.8399999999999892,2.22,339722.53,2883976.276
688041.SH,20240228,86.82,89.04,83.01,83.01,87.72,-4.709999999999994,-5.37,348089.26,2999120.564
688041.SH,20240227,81.04,88.34,80.47,87.72,81.89,5.829999999999998,7.12,378336.74,3243611.525
688041.SH,20240226,79.92,84.34,79.53,81.89,81.14,0.75,0.92,256124.76,2126130.271
688041.SH,20240223,85.96,86.67,80.44,81.14,82.57,-1.4299999999999926,-1.73,264035.04,2192990.259
688041.SH,20240222,82.24,85.99,81.51,82.57,79.51,3.059999999999988,3.85,287396.1,2399914.627
688041.SH,20240221,79.96,81.5,78.17,79.51,82.13,-2.6199999999999903,-3.19,244413.6,1958774.495
688041.SH,20240220,83.94,84.63,81.18,82.13,85.73,-3.6000000000000085,-4.2,246961.97,2049873.33
688041.SH,20240219,80.34,88.04,78.77,85.73,76.48,9.25,12.09,357711.66,2944211.397
688041.SH,20240208,76.75,79.31,74.95,76.48,75.51,0.9699999999999989,1.28,218635.27,1690034.262
688041.SH,20240207,76.36,76.81,74.46,75.51,76.06,-0.5499999999999972,-0.72,218299.86,1658235.928
688041.SH,20240206,69.32,76.13,67.86,76.06,69.48,6.579999999999998,9.47,260864.48,1894171.127
688041.SH,20240205,68.3,70.8,65.4,69.48,68.1,1.3800000000000097,2.03,228998.31,1567191.945
688041.SH,20240202,68.68,69.21,65.08,68.1,68.68,-0.5800000000000125,-0.84,188553.6,1279554.319
688041.SH,20240201,65.29,70.9,64.79,68.68,66.06,2.6200000000000045,3.97,198579.14,1367573.339
688041.SH,20240131,64.49,67.98,64.38,66.06,65.14,0.9200000000000017,1.41,182195.27,1214352.925
688041.SH,20240130,68.44,68.71,64.79,65.14,69.78,-4.640000000000001,-6.65,194771.53,1301376.916
688041.SH,20240129,71.92,74.43,69.61,69.78,70.4,-0.6200000000000045,-0.88,208447.95,1510959.914
688041.SH,20240126,72.28,72.93,70.14,70.4,72.97,-2.569999999999993,-3.52,148267.65,1059911.802
688041.SH,20240125,72.67,73.77,70.67,72.97,72.67,0.29999999999999716,0.41,180306.14,1309896.316
688041.SH,20240124,71.88,73.36,69.66,72.67,72.87,-0.20000000000000284,-0.27,181148.19,1302639.457
688041.SH,20240123,69.29,73.28,67.28,72.87,70.17,2.700000000000003,3.85,220122.2,1559993.94
688041.SH,20240122,70.31,71.46,68.06,70.17,69.61,0.5600000000000023,0.8,206110.13,1453610.135
688041.SH,20240119,69.64,69.98,67.76,69.61,69.67,-0.060000000000002274,-0.09,157074.83,1089238.453
688041.SH,20240118,64.79,69.74,64.65,69.67,65.56,4.109999999999999,6.27,240219.61,1621680.655
688041.SH,20240117,66.39,67.33,65.35,65.56,66.01,-0.45000000000000284,-0.68,122307.74,815949.888
688041.SH,20240116,65.15,66.22,64.22,66.01,65.79,0.21999999999999886,0.33,127972.3,836506.352
688041.SH,20240115,64.59,67.23,64.4,65.79,65.2,0.5900000000000034,0.9,135874.06,900021.975
688041.SH,20240112,67.94,68.22,65.2,65.2,68.58,-3.3799999999999955,-4.93,173561.58,1151765.768
688041.SH,20240111,66.92,69.55,66.85,68.58,67.77,0.8100000000000023,1.2,137062.53,936648.074
688041.SH,20240110,68.39,70.16,66.82,67.77,68.95,-1.1800000000000068,-1.71,107890.89,740741.169
688041.SH,20240109,69.28,70.57,68.08,68.95,68.19,0.7600000000000051,1.11,127673.03,886795.99
688041.SH,20240108,70.76,71.31,68.17,68.19,71.5,-3.3100000000000023,-4.63,151712.22,1052610.7
688041.SH,20240105,73.87,74.73,70.35,71.5,74.66,-3.1599999999999966,-4.23,167217.88,1216569.64
688041.SH,20240104,71.52,74.91,69.08,74.66,72.44,2.219999999999999,3.06,204563.81,1468248.932
688041.SH,20240103,73.27,73.93,71.54,72.44,72.13,0.3100000000000023,0.43,165338.16,1204854.496
688041.SH,20240102,70.54,73.16,69.91,72.13,70.75,1.3799999999999955,1.95,181748.08,1313318.659
688041.SH,20231229,70.28,71.51,69.14,70.75,70.09,0.6599999999999966,0.94,219039.03,1541728.336
688041.SH,20231228,69.83,71.7,69.59,70.09,70.26,-0.1700000000000017,-0.24,204729.85,1450645.926
688041.SH,20231227,71.02,72.35,70.18,70.26,70.77,-0.5099999999999909,-0.72,148751.37,1065244.586
688041.SH,20231226,72.62,72.9,70.14,70.77,72.38,-1.6099999999999994,-2.22,172329.35,1229348.251
688041.SH,20231225,73.97,74.7,67.45,72.38,75.07,-2.6899999999999977,-3.58,254577.18,1824651.225
688041.SH,20231222,76.56,77.35,74.09,75.07,76.92,-1.8500000000000085,-2.41,191685.35,1454708.271
688041.SH,20231221,73.47,78.4,73.19,76.92,74.28,2.6400000000000006,3.55,233812.58,1784396.689
688041.SH,20231220,75.83,76.26,74.06,74.28,75.86,-1.5799999999999983,-2.08,164958.09,1238490.903
688041.SH,20231219,74.63,76.43,73.87,75.86,74.99,0.8700000000000045,1.16,192241.73,1453616.536
688041.SH,20231218,73.11,76.14,73.1,74.99,73.6,1.3900000000000006,1.89,212589.09,1596251.319
688041.SH,20231215,75.67,76.07,73.42,73.6,75.36,-1.7600000000000051,-2.34,207832.37,1548883.737
688041.SH,20231214,77.88,78.29,74.84,75.36,77.4,-2.0400000000000063,-2.64,247977.21,1902930.908
688041.SH,20231213,80.73,81.18,76.56,77.4,80.41,-3.009999999999991,-3.74,342390.72,2682237.737
688041.SH,20231212,80.87,83.34,79.45,80.41,81.96,-1.5499999999999972,-1.89,322400.35,2619859.188
688041.SH,20231211,77.76,83.23,77.25,81.96,80.08,1.8799999999999955,2.35,477018.98,3872866.571
688041.SH,20231208,73.75,81.74,73.66,80.08,72.93,7.1499999999999915,9.8,987023.87,7764774.982
688041.SH,20231207,74.75,75.14,71.73,72.93,75.35,-2.4199999999999875,-3.21,492648.75,3651335.217
688041.SH,20231206,72.62,75.54,72.17,75.35,72.62,2.7299999999999898,3.76,422804.89,3165862.223
688041.SH,20231205,71.32,74.04,70.15,72.62,72.48,0.14000000000000057,0.19,334051.94,2425347.798
688041.SH,20231204,71.68,74.26,71.68,72.48,71.67,0.8100000000000023,1.13,262403.79,1919797.913
688041.SH,20231201,70.97,73.23,70.66,71.67,71.54,0.12999999999999545,0.18,250202.41,1803988.196
688041.SH,20231130,71.56,71.57,69.68,71.54,70.37,1.1700000000000017,1.66,339997.12,2416644.681
688041.SH,20231129,69.84,72.95,69.84,70.37,70.51,-0.14000000000000057,-0.2,365592.8,2639881.326
688041.SH,20231128,67.19,70.98,67.09,70.51,67.1,3.410000000000011,5.08,378978.32,2651735.45
688041.SH,20231127,63.8,67.14,63.51,67.1,63.23,3.8699999999999974,6.12,310793.51,2049612.534
688041.SH,20231124,66.59,67.15,62.59,63.23,67.1,-3.8699999999999974,-5.77,222852.29,1438381.245
688041.SH,20231123,66.94,67.45,63.91,67.1,67.12,-0.020000000000010232,-0.03,198728.69,1313221.413
688041.SH,20231122,66.91,68.76,66.19,67.12,66.89,0.23000000000000398,0.34,192638.67,1302478.596
688041.SH,20231121,67.63,68.36,66.59,66.89,67.97,-1.0799999999999983,-1.59,150132.98,1014206.481
688041.SH,20231120,65.61,68.43,65.07,67.97,65.91,2.0600000000000023,3.13,247749.36,1662805.52
688041.SH,20231117,65.64,67.01,64.62,65.91,66.01,-0.10000000000000853,-0.15,157284.19,1036339.936
688041.SH,20231116,66.99,68.02,66.01,66.01,67.2,-1.1899999999999977,-1.77,164051.6,1103171.969
688041.SH,20231115,69.01,69.61,66.61,67.2,68.32,-1.1199999999999903,-1.64,237431.32,1615582.03
688041.SH,20231114,65.19,68.78,64.7,68.32,65.19,3.1299999999999955,4.8,338872.91,2282900.894
688041.SH,20231113,64.63,66.19,63.91,65.19,64.81,0.37999999999999545,0.59,214857.36,1403277.754
688041.SH,20231110,63.5,66.02,63.38,64.81,64.79,0.01999999999999602,0.03,296127.89,1919972.326
688041.SH,20231109,67.79,69.28,64.59,64.79,68.58,-3.789999999999992,-5.53,390719.14,2607236.733
688041.SH,20231108,69.58,71.03,66.86,68.58,67.75,0.8299999999999983,1.23,405713.39,2808844.495
688041.SH,20231107,65.69,68.54,64.69,67.75,65.69,2.0600000000000023,3.14,373868.26,2498096.507
688041.SH,20231106,67.18,67.79,65.45,65.69,66.44,-0.75,-1.13,378860.99,2528372.12
688041.SH,20231103,63.45,66.56,63.18,66.44,64.17,2.269999999999996,3.54,325011.65,2125578.154
688041.SH,20231102,65.49,67.56,63.41,64.17,64.59,-0.4200000000000017,-0.65,344305.81,2262608.362
688041.SH,20231101,61.53,67.28,61.24,64.59,61.77,2.8200000000000003,4.57,393175.56,2539504.345
688041.SH,20231031,61.5,62.39,60.67,61.77,62.6,-0.8299999999999983,-1.33,223538.82,1380012.849
688041.SH,20231030,58.91,62.78,58.04,62.6,59.25,3.3500000000000014,5.65,374092.32,2280668.861
688041.SH,20231027,59.43,59.97,57.39,59.25,59.91,-0.6599999999999966,-1.1,293340.38,1729996.377
688041.SH,20231026,59.76,60.41,58.48,59.91,60.79,-0.8800000000000026,-1.45,319418.75,1906662.853
688041.SH,20231025,58.81,61.48,58.16,60.79,56.98,3.8100000000000023,6.69,440951.06,2643217.752
688041.SH,20231024,59.11,59.36,54.82,56.98,58.96,-1.980000000000004,-3.36,321806.26,1834154.735
688041.SH,20231023,58.43,60.95,56.7,58.96,59.03,-0.07000000000000028,-0.12,363852.61,2143923.578
688041.SH,20231020,58.87,60.51,57.4,59.03,58.87,0.1600000000000037,0.27,406446.1,2408901.48
688041.SH,20231019,54.69,60.72,54.69,58.87,55.33,3.539999999999999,6.4,602198.17,3554828.505
688041.SH,20231018,55.12,57.28,54.38,55.33,52.37,2.960000000000001,5.65,491304.38,2751036.144
688041.SH,20231017,52.03,52.93,51.47,52.37,51.72,0.6499999999999986,1.26,107680.4,563662.499
688041.SH,20231016,52.93,53.3,50.72,51.72,53.34,-1.6200000000000045,-3.04,144646.9,748741.963
688041.SH,20231013,54.26,54.87,52.65,53.34,54.82,-1.4799999999999969,-2.7,137100.44,739588.524
688041.SH,20231012,55.04,55.32,53.7,54.82,54.84,-0.020000000000003126,-0.04,154598.79,845739.422
688041.SH,20231011,53.95,55.37,52.71,54.84,53.77,1.0700000000000003,1.99,196309.37,1069933.782
688041.SH,20231010,53.41,54.43,53.04,53.77,52.89,0.8800000000000026,1.66,135037.57,727609.388
688041.SH,20231009,52.97,53.33,51.54,52.89,53.81,-0.9200000000000017,-1.71,115346.58,609064.53
688041.SH,20230928,54.1,54.42,52.94,53.81,53.83,-0.01999999999999602,-0.04,144473.41,779568.456
688041.SH,20230927,53.71,54.33,53.02,53.83,53.29,0.5399999999999991,1.01,140605.8,758220.242
688041.SH,20230926,52.49,54.93,52.26,53.29,52.4,0.8900000000000006,1.7,183875.65,988263.294
688041.SH,20230925,53.73,53.94,52.18,52.4,54.09,-1.6900000000000048,-3.12,148402.18,784746.304
688041.SH,20230922,51.04,54.29,50.94,54.09,51.14,2.950000000000003,5.77,244318.58,1299522.649
688041.SH,20230921,50.85,51.91,50.85,51.14,51.23,-0.0899999999999963,-0.18,95511.89,491244.775
688041.SH,20230920,51.83,53.31,51.12,51.23,51.9,-0.6700000000000017,-1.29,97983.17,513720.457
688041.SH,20230919,52.83,53.33,51.61,51.9,52.78,-0.8800000000000026,-1.67,92496.42,485551.62
688041.SH,20230918,51.92,53.39,51.78,52.78,52.68,0.10000000000000142,0.19,106029.54,560388.663
688041.SH,20230915,53.83,54.69,52.43,52.68,53.52,-0.8400000000000034,-1.57,130640.99,698712.051
688041.SH,20230914,55.31,55.42,53.08,53.52,55.15,-1.6299999999999955,-2.96,128240.06,691618.731
688041.SH,20230913,56.22,56.62,54.69,55.15,56.58,-1.4299999999999997,-2.53,126810.51,705047.062
688041.SH,20230912,57.8,58.38,56.54,56.58,58.11,-1.5300000000000011,-2.63,141017.61,808793.975
688041.SH,20230911,56.82,59.93,56.01,58.11,57.06,1.0499999999999972,1.84,209743.64,1215462.736
688041.SH,20230908,57.33,59.21,57.02,57.06,57.89,-0.8299999999999983,-1.43,153873.87,894313.739
688041.SH,20230907,59.34,59.91,57.75,57.89,59.81,-1.9200000000000017,-3.21,178645.64,1048733.81
688041.SH,20230906,57.72,60.29,57.42,59.81,57.94,1.8700000000000045,3.23,223471.29,1327644.968
688041.SH,20230905,62.2,62.24,57.94,57.94,60.91,-2.969999999999999,-4.88,261121.65,1564447.899
688041.SH,20230904,59.77,61.03,58.39,60.91,59.12,1.7899999999999991,3.03,226947.65,1359654.809
688041.SH,20230901,59.0,61.19,58.24,59.12,59.0,0.11999999999999744,0.2,273776.47,1632379.643
688041.SH,20230831,55.74,62.1,55.01,59.0,56.36,2.6400000000000006,4.68,390763.83,2303283.807
688041.SH,20230830,53.61,57.08,53.04,56.36,52.85,3.509999999999998,6.64,335652.99,1869644.697
688041.SH,20230829,50.34,53.32,49.82,52.85,50.61,2.240000000000002,4.43,250224.5,1304798.052
688041.SH,20230828,54.72,54.73,50.26,50.61,49.5,1.1099999999999994,2.24,221876.69,1144876.002
688041.SH,20230825,50.65,51.56,49.15,49.5,50.53,-1.0300000000000011,-2.04,141300.97,710519.264
688041.SH,20230824,50.84,51.61,50.34,50.53,49.74,0.7899999999999991,1.59,151574.27,775031.366
688041.SH,20230823,51.36,51.36,49.52,49.74,51.63,-1.8900000000000006,-3.66,130714.91,656538.918
688041.SH,20230822,51.19,51.99,49.72,51.63,50.18,1.4500000000000028,2.89,177671.58,909621.395
688041.SH,20230821,49.96,51.7,49.25,50.18,49.97,0.21000000000000085,0.42,159659.09,813694.589
688041.SH,20230818,50.84,51.52,49.97,49.97,50.52,-0.5500000000000043,-1.09,122533.49,623992.351
688041.SH,20230817,50.84,51.44,49.84,50.52,50.84,-0.3200000000000003,-0.63,175946.91,899287.682
688041.SH,20230816,52.71,52.71,50.64,50.84,52.43,-1.5899999999999963,-3.03,152339.96,783462.615
688041.SH,20230815,54.55,54.74,51.99,52.43,53.63,-1.2000000000000028,-2.24,234839.95,1242905.362
688041.SH,20230814,53.83,54.33,51.39,53.63,55.09,-1.4600000000000009,-2.65,361896.1,1926425.958
688041.SH,20230811,58.99,59.38,55.02,55.09,58.68,-3.5899999999999963,-6.12,173934.23,985642.213
688041.SH,20230810,59.86,61.75,58.31,58.68,60.81,-2.1300000000000026,-3.5,122085.49,728952.456
688041.SH,20230809,64.09,64.35,60.81,60.81,64.13,-3.319999999999993,-5.18,104315.57,649052.614
688041.SH,20230808,64.19,64.78,62.99,64.13,64.19,-0.060000000000002274,-0.09,71026.03,455870.051
688041.SH,20230807,63.1,64.77,62.8,64.19,63.32,0.8699999999999974,1.37,82211.61,526204.517
688041.SH,20230804,62.8,63.78,62.46,63.32,63.09,0.22999999999999687,0.36,93438.54,591661.494
688041.SH,20230803,59.91,64.1,59.9,63.09,60.53,2.5600000000000023,4.23,155646.96,978554.115
688041.SH,20230802,57.93,61.6,57.62,60.53,58.75,1.7800000000000011,3.03,149662.01,899763.612
688041.SH,20230801,56.94,58.76,55.52,58.75,56.91,1.8400000000000034,3.23,153727.34,886031.117
688041.SH,20230731,56.87,57.73,55.92,56.91,56.68,0.22999999999999687,0.41,84675.55,484713.2
688041.SH,20230728,56.92,57.81,56.53,56.68,57.1,-0.4200000000000017,-0.74,88720.94,508435.533
688041.SH,20230727,58.55,59.09,57.05,57.1,58.96,-1.8599999999999994,-3.15,105075.6,609313.464
688041.SH,20230726,60.38,60.81,58.61,58.96,60.21,-1.25,-2.08,94012.67,562052.872
688041.SH,20230725,61.77,62.25,59.43,60.21,61.0,-0.7899999999999991,-1.3,140437.34,852544.747
688041.SH,20230724,60.81,62.89,60.1,61.0,61.2,-0.20000000000000284,-0.33,106604.64,656575.846
688041.SH,20230721,67.72,67.72,60.83,61.2,68.31,-7.109999999999999,-10.41,238177.07,1514900.099
688041.SH,20230720,71.77,72.04,68.16,68.31,71.72,-3.4099999999999966,-4.75,94990.1,664159.604
688041.SH,20230719,73.01,73.98,71.46,71.72,72.93,-1.210000000000008,-1.66,76673.56,556797.12
688041.SH,20230718,75.69,76.0,72.8,72.93,75.86,-2.9299999999999926,-3.86,118006.74,875384.022
688041.SH,20230717,76.9,79.16,73.76,75.86,78.15,-2.2900000000000063,-2.93,159840.4,1216901.797
688041.SH,20230714,76.74,81.62,76.74,78.15,76.69,1.460000000000008,1.9,239559.61,1902695.159
688041.SH,20230713,76.26,77.16,73.76,76.69,74.7,1.9899999999999949,2.66,175701.71,1330724.777
688041.SH,20230712,78.05,78.75,74.26,74.7,77.55,-2.8499999999999943,-3.68,169900.48,1298320.853
688041.SH,20230711,70.94,79.58,70.94,77.55,70.13,7.420000000000002,10.58,331975.08,2548934.623
688041.SH,20230710,67.98,71.12,67.57,70.13,66.84,3.289999999999992,4.92,151905.78,1065375.41
688041.SH,20230707,68.68,69.24,66.6,66.84,69.28,-2.4399999999999977,-3.52,77719.18,525634.474
688041.SH,20230706,68.58,70.95,68.48,69.28,69.07,0.21000000000000796,0.3,80313.11,563850.22
688041.SH,20230705,70.94,71.27,68.99,69.07,70.92,-1.8500000000000085,-2.61,85040.15,596132.463
688041.SH,20230704,68.95,71.76,68.34,70.92,69.38,1.5400000000000063,2.22,135017.22,954630.972
688041.SH,20230703,67.89,70.23,65.8,69.38,68.05,1.3299999999999983,1.95,138116.13,947291.05
688041.SH,20230630,66.8,69.56,66.67,68.05,67.79,0.2599999999999909,0.38,125248.38,854641.0
688041.SH,20230629,69.78,70.25,66.49,67.79,69.78,-1.9899999999999949,-2.85,162624.8,1106648.462
688041.SH,20230628,72.77,73.76,68.7,69.78,68.5,1.2800000000000011,1.87,196349.99,1394122.617
688041.SH,20230627,69.17,70.28,68.38,68.5,69.22,-0.7199999999999989,-1.04,105260.61,731051.278
688041.SH,20230626,73.76,75.74,68.78,69.22,76.16,-6.939999999999998,-9.11,221069.5,1596289.025
688041.SH,20230621,81.86,82.04,76.16,76.16,83.7,-7.540000000000006,-9.01,212872.04,1689258.183
688041.SH,20230620,81.42,84.22,77.15,83.7,79.75,3.950000000000003,4.95,331393.41,2706173.197
688041.SH,20230619,76.7,80.58,75.04,79.75,76.83,2.9200000000000017,3.8,241796.51,1916087.808
688041.SH,20230616,74.74,77.27,71.78,76.83,75.54,1.289999999999992,1.71,214962.21,1620970.499
688041.SH,20230615,81.12,81.73,75.34,75.54,81.18,-5.640000000000001,-6.95,213407.75,1672718.318
688041.SH,20230614,79.46,82.38,77.76,81.22,80.52,0.7000000000000028,0.87,220665.44,1769091.881
688041.SH,20230613,78.57,82.06,73.65,80.52,78.14,2.3799999999999955,3.05,272893.25,2139524.403
688041.SH,20230612,77.54,80.84,77.5,78.14,77.56,0.5799999999999983,0.75,185232.19,1472847.161
688041.SH,20230609,77.22,78.18,72.83,77.56,77.0,0.5600000000000023,0.73,212915.4,1612836.717
688041.SH,20230608,78.25,78.4,75.36,77.0,79.63,-2.6299999999999955,-3.3,148334.34,1145108.065
688041.SH,20230607,79.07,80.75,76.92,79.63,79.14,0.4899999999999949,0.62,123554.07,981934.03
688041.SH,20230606,82.36,83.31,77.81,79.14,83.23,-4.090000000000003,-4.91,164927.08,1333447.694
688041.SH,20230605,82.84,84.18,82.02,83.23,82.93,0.29999999999999716,0.36,141310.72,1175834.142
688041.SH,20230602,87.72,88.6,81.95,82.93,87.02,-4.089999999999989,-4.7,263922.67,2225381.759
688041.SH,20230601,90.59,94.58,85.85,87.02,92.43,-5.410000000000011,-5.85,227506.06,2045455.742
688041.SH,20230531,89.66,93.22,89.02,92.43,90.63,1.8000000000000114,1.99,146773.56,1346237.817
688041.SH,20230530,84.74,91.71,84.37,90.63,86.09,4.539999999999992,5.27,187536.85,1665698.602
688041.SH,20230529,88.53,89.1,84.43,86.09,86.23,-0.14000000000000057,-0.16,171466.36,1492227.526
688041.SH,20230526,80.12,87.62,79.65,86.23,80.74,5.490000000000009,6.8,250163.89,2130863.973
688041.SH,20230525,80.94,83.18,76.56,80.74,76.58,4.159999999999997,5.43,190369.63,1524164.317
688041.SH,20230524,76.24,79.41,74.44,76.58,77.02,-0.4399999999999977,-0.57,139345.61,1077687.09
688041.SH,20230523,77.24,78.1,76.07,77.02,77.76,-0.7400000000000091,-0.95,76751.01,592970.914
688041.SH,20230522,79.57,82.99,76.4,77.76,80.64,-2.8799999999999955,-3.57,146977.07,1160538.11
688041.SH,20230519,81.93,87.4,80.64,80.64,81.07,-0.4299999999999926,-0.53,193240.6,1632959.303
688041.SH,20230518,77.75,83.14,77.58,81.07,76.58,4.489999999999995,5.86,213775.88,1729219.272
688041.SH,20230517,73.64,78.14,73.44,76.58,73.93,2.6499999999999915,3.58,154846.82,1187395.278
688041.SH,20230516,75.76,77.14,73.84,73.93,76.26,-2.3299999999999983,-3.06,141433.55,1065248.198
688041.SH,20230515,74.76,76.73,72.27,76.26,74.18,2.0799999999999983,2.8,154714.58,1159290.501
688041.SH,20230512,75.71,77.93,74.18,74.18,75.71,-1.529999999999987,-2.02,131219.97,1000634.745
688041.SH,20230511,77.52,78.7,75.26,75.71,77.24,-1.5300000000000011,-1.98,175264.88,1347356.317
688041.SH,20230510,87.0,89.57,76.56,77.24,88.62,-11.38000000000001,-12.84,332031.66,2692848.16
688041.SH,20230509,88.39,92.7,85.61,88.62,88.38,0.2400000000000091,0.27,173795.48,1560431.221
688041.SH,20230508,91.51,93.9,85.57,88.38,91.95,-3.5700000000000074,-3.88,179655.49,1611961.2
688041.SH,20230505,91.79,98.67,89.02,91.95,91.86,0.09000000000000341,0.1,233364.94,2199261.28
688041.SH,20230504,92.36,94.67,88.63,91.86,93.85,-1.9899999999999949,-2.12,173550.77,1588386.78
688041.SH,20230428,86.73,94.7,86.22,93.85,87.02,6.829999999999998,7.85,271018.82,2487725.121
688041.SH,20230427,89.79,94.7,84.08,87.02,92.19,-5.170000000000002,-5.61,305436.73,2699243.788
688041.SH,20230426,96.69,100.97,88.42,92.19,98.44,-6.25,-6.35,344127.08,3237544.595
688041.SH,20230425,88.72,101.67,86.43,98.44,88.99,9.450000000000003,10.62,386696.37,3722020.982
688041.SH,20230424,91.1,91.45,84.3,88.99,91.1,-2.1099999999999994,-2.32,261434.39,2309277.255
688041.SH,20230421,94.85,94.85,87.9,91.1,96.99,-5.890000000000001,-6.07,303961.02,2793013.28
688041.SH,20230420,93.5,98.19,91.19,96.99,90.26,6.72999999999999,7.46,382320.9,3637961.448
688041.SH,20230419,81.74,98.68,81.74,90.26,82.34,7.920000000000002,9.62,476874.17,4295783.187
688041.SH,20230418,78.75,84.23,75.91,82.34,79.87,2.469999999999999,3.09,305984.42,2491393.153
688041.SH,20230417,76.26,81.24,74.96,79.87,76.79,3.0799999999999983,4.01,239287.1,1883998.038
688041.SH,20230414,77.87,78.2,72.87,76.79,75.98,0.8100000000000023,1.07,256923.58,1958140.56
688041.SH,20230413,80.74,83.68,74.94,75.98,82.43,-6.450000000000003,-7.82,306011.58,2421505.706
688041.SH,20230412,75.15,84.23,73.54,82.43,75.76,6.670000000000002,8.8,394225.3,3141038.543
688041.SH,20230411,75.37,76.77,71.72,75.76,74.56,1.2000000000000028,1.61,284575.04,2138543.412
688041.SH,20230410,80.24,81.37,73.39,74.56,81.39,-6.829999999999998,-8.39,368195.89,2849644.674
688041.SH,20230407,81.81,83.2,79.45,81.39,80.97,0.4200000000000017,0.52,241526.46,1974814.998
688041.SH,20230406,83.11,87.3,80.73,80.97,85.61,-4.640000000000001,-5.42,337335.05,2835303.091
688041.SH,20230404,81.94,90.61,80.54,85.61,84.53,1.0799999999999983,1.28,365989.84,3127354.05
688041.SH,20230403,77.15,86.99,76.06,84.53,76.92,7.609999999999999,9.89,435630.12,3543190.872
688041.SH,20230331,74.76,77.52,71.57,76.92,76.26,0.6599999999999966,0.87,408052.92,3052062.314
688041.SH,20230330,74.92,81.24,73.89,76.26,74.26,2.0,2.69,531661.12,4080936.272
688041.SH,20230329,63.83,77.63,63.8,74.26,64.69,9.570000000000007,14.79,571759.49,4082687.605
688041.SH,20230328,63.95,66.34,62.3,64.69,63.06,1.6299999999999955,2.58,294204.58,1900111.823
688041.SH,20230327,64.99,67.28,60.41,63.06,66.04,-2.980000000000004,-4.51,356218.36,2273438.26
688041.SH,20230324,66.66,67.96,63.6,66.04,65.99,0.05000000000001137,0.08,255660.62,1685270.18
688041.SH,20230323,64.39,70.22,63.6,65.99,65.72,0.269999999999996,0.41,300189.75,1995807.883
688041.SH,20230322,60.98,66.69,59.81,65.72,61.4,4.32,7.04,260101.86,1671458.284
688041.SH,20230321,59.92,63.18,58.8,61.4,60.23,1.1700000000000017,1.94,225306.73,1374975.909
688041.SH,20230320,57.6,62.2,56.74,60.23,57.32,2.9099999999999966,5.08,262599.28,1571529.73
688041.SH,20230317,53.73,59.39,53.55,57.32,52.86,4.460000000000001,8.44,288102.86,1631353.525
688041.SH,20230316,52.7,54.0,52.33,52.86,53.46,-0.6000000000000014,-1.12,88668.95,472129.964
688041.SH,20230315,55.23,55.6,53.33,53.46,54.82,-1.3599999999999994,-2.48,122142.8,666505.061
688041.SH,20230314,52.8,55.82,52.66,54.82,53.38,1.4399999999999977,2.7,189359.35,1034213.16
